@RELATION driveby
@ATTRIBUTE avg_distance NUMERIC
@ATTRIBUTE length NUMERIC
@ATTRIBUTE duration_s NUMERIC
@ATTRIBUTE nr_of_measures NUMERIC
@ATTRIBUTE distance_variance NUMERIC
@ATTRIBUTE avg_speed NUMERIC
@ATTRIBUTE avg_accel NUMERIC
@ATTRIBUTE diff_prev NUMERIC
@ATTRIBUTE diff_next NUMERIC
@ATTRIBUTE class {OVERTAKING_SITUATION, OTHER}



@DATA
7.835454545454547,2.263356019041511,0.14201903343200684,11,0.0008283245679940088,15.936990728254163,-0.03631502778193667,3.852121212121214,3.949204545454547,OTHER
3.88625,3.0916164921600715,0.19398999214172363,8,0.00026738281250000145,15.936989625224705,-0.036315027781927744,-3.949204545454547,-3.8995833333333327,OTHER
7.785833333333333,2.5996420522828365,0.16312003135681152,12,0.0004792245370370297,15.936988429068748,-0.036315027781928834,3.8995833333333327,3.8858333333333333,OTHER
3.8999999999999995,3.6368255171985955,0.23009395599365234,13,0.00037692307692307043,15.805828108318176,-0.05096303828221484,-3.8858333333333333,-3.8525,OTHER
7.7524999999999995,1.6255182847225553,0.10763096809387207,8,0.0031007812500000254,15.102700584322847,-0.12950325292290582,3.8525,3.9363461538461535,OTHER
3.816153846153846,3.0910400128329614,0.2046680450439453,13,2.913063268092665e-06,15.102699652841597,-0.1295032529229033,-3.9363461538461535,-3.9059151193633945,OTHER
7.7220689655172405,7.031665129773567,0.4655900001525879,29,2.1690106195422912e-06,15.102697926220664,-0.1295032529229065,3.9059151193633945,3.92956896551724,OTHER
3.7925000000000004,2.522045166052735,0.16359496116638184,8,0.0004882812500000069,15.4163988185903,-0.23650065433570946,-3.92956896551724,-3.8674999999999997,OTHER
7.66,0.5180696540930908,0.03267693519592285,2,0.00019999999999999147,15.854291444006998,-0.38584415797872806,3.8674999999999997,-1.8099999999999987,OTHER
9.469999999999999,2.004122116640635,0.12640881538391113,5,0.002419999999999975,15.854290783075504,-0.38584415797870314,1.8099999999999987,1.8333333333333321,OTHER
7.636666666666667,0.6863155037264287,0.0432889461517334,3,1.48148148148155e-05,15.854289945539524,-0.3858441579786674,-1.8333333333333321,3.9016666666666664,OTHER
3.7350000000000003,2.4819575959972835,0.15654802322387695,4,0.005256249999999969,15.854288958014331,-0.38584415797869875,-3.9016666666666664,-4.105526315789473,OTHER
7.840526315789473,8.311682694635277,0.546226978302002,19,0.0041418428342323965,15.216536393850275,-0.38634260227098705,4.105526315789473,-2.5480451127819546,OTHER
10.388571428571428,1.5489924370094437,0.10654306411743164,7,1.049562682215388e-05,14.53865110639343,-0.3868732148946236,2.5480451127819546,3.0300297619047605,OTHER
7.358541666666667,12.686506968541325,0.8722012042999268,48,0.0010881519458912118,14.545390336538418,-0.3835869099328435,-3.0300297619047605,3.679310897435899,OTHER
3.6792307692307684,3.00106283224432,0.20614290237426758,13,0.00019827036868457607,14.558167163066667,-0.37735736239587375,-3.679310897435899,-2.4740053823727326,OTHER
6.153236151603501,82.51088016807259,6.105546951293945,343,0.028869162441910054,13.514084950339479,-0.321405917126165,2.4740053823727326,6.153236151603501,OTHER
3.96,0.505880727981553,0.0412449836730957,4,0.0006249999999999956,12.26526677743702,-0.7930293129872793,3.96,-3.266000000000001,OTHER
7.226000000000001,2.146803699070987,0.1751101016998291,10,0.010627600000000032,12.259736464267512,-0.7877170173663484,3.266000000000001,0.6147500000000008,OTHER
6.61125,1.6018031250019704,0.1368730068206787,8,0.0032501953124999955,11.702841650147564,-0.2525534571556425,-0.6147500000000008,3.91125,OTHER
2.7,0.7639637601724232,0.06528019905090332,4,0.0004000000000000007,11.702840543986543,-0.2525534571556471,-3.91125,-3.3939999999999992,OTHER
6.093999999999999,0.8770355189505218,0.07494211196899414,5,0.0030751999999999837,11.702839643929149,-0.2525534571556355,3.3939999999999992,4.273999999999999,OTHER
1.8199999999999998,3.8673540495571714,0.3304629325866699,18,0.0029388888888888885,11.70283765046141,-0.25255345715563815,-4.273999999999999,-3.7533333333333334,OTHER
5.573333333333333,0.46370172173358315,0.03962302207946777,3,9.259259259259194e-05,11.702835811049063,-0.25255345715566063,3.7533333333333334,3.7041025641025644,OTHER
1.869230769230769,3.6560403891079005,0.3060319423675537,13,0.00011838871187983449,11.946597341518306,0.09260770912605666,-3.7041025641025644,-3.595769230769231,OTHER
5.465,0.8451381748573656,0.06959700584411621,2,0.0021125000000000254,12.143312267632766,0.37115335291875096,3.595769230769231,4.17,OTHER
1.295,0.3562735232727994,0.029339075088500977,2,0.006612499999999999,12.143311341550627,0.3711533529187972,-4.17,-5.5118181818181835,OTHER
6.806818181818183,5.198126046422115,0.42806506156921387,22,0.0020657494365138598,12.1433083731867,0.3711533529187717,5.5118181818181835,5.090818181818183,OTHER
1.716,1.2247407173767175,0.10098814964294434,5,0.0005832000000000011,12.12756864747928,0.22424960821594347,-5.090818181818183,-5.022235294117647,OTHER
6.738235294117647,3.2099117820912366,0.26492810249328613,17,0.001943435782617543,12.11616190159586,0.11778491909614737,5.022235294117647,5.054235294117647,OTHER
1.684,0.5371946116104752,0.04433703422546387,5,0.0008191999999999958,12.116160248308871,0.11778491909616291,-5.054235294117647,-4.62253846153846,OTHER
6.3065384615384605,5.669572365911525,0.46793484687805176,26,0.009365549613108816,12.116157631211998,0.11778491909614554,4.62253846153846,3.9365384615384604,OTHER
2.37,0.08282527961931632,0.0068359375,2,0.0,12.116155190025703,0.11778491909613617,-3.9365384615384604,-4.138888888888889,OTHER
6.508888888888889,4.092393918742573,0.3306550979614258,18,6.858710562405445e-08,12.376624295143914,0.036174832350387195,4.138888888888889,4.6848888888888895,OTHER
1.8239999999999998,0.8634679768683726,0.06976604461669922,5,0.0026912000000000047,12.37662220371445,0.03617483235039614,-4.6848888888888895,-5.875189189189189,OTHER
7.699189189189189,7.759251813982819,0.6327919960021973,37,0.002610901624780364,12.261931034215984,-0.1539436608506648,5.875189189189189,1.6891891891891895,OTHER
6.01,0.07465084467562383,0.0060880184173583984,2,0.011250000000000053,12.261928193708545,-0.1539436608506248,-1.6891891891891895,-2.028181818181819,OTHER
8.038181818181819,1.6896202498360842,0.13779401779174805,11,3.005259203606717e-05,12.261927454569577,-0.15394366085066527,2.028181818181819,5.1031818181818185,OTHER
2.935,0.3359886926134451,0.027400970458984375,2,0.000612500000000005,12.261926748776132,-0.1539436608506775,-5.1031818181818185,-5.235000000000001,OTHER
8.170000000000002,0.3015326550020276,0.02459096908569336,2,0.0007999999999999659,12.261926480052978,-0.15394366085061237,5.235000000000001,5.010000000000002,OTHER
3.16,0.313033583810807,0.025528907775878906,2,0.0024499999999999886,12.261926227277849,-0.15394366085067301,-5.010000000000002,-5.014999999999999,OTHER
8.174999999999999,1.2014372261524329,0.09843993186950684,6,3.750000000000284e-05,12.204775067754746,-0.11537662000904754,5.014999999999999,6.4809090909090905,OTHER
1.6940909090909086,4.152103352132213,0.3434619903564453,22,0.020766049962434294,12.088974817339043,-0.035962274073140024,-6.4809090909090905,-6.671909090909091,OTHER
8.366,0.8250716855957954,0.06824994087219238,5,0.0018432000000000032,12.088972899490978,-0.03596227407312503,6.671909090909091,6.580444444444444,OTHER
1.785555555555556,3.643410617858703,0.30138301849365234,18,1.0973936899860774e-06,12.088971157263261,-0.03596227407314436,-6.580444444444444,-6.74111111111111,OTHER
8.526666666666666,0.3794001205397282,0.03138399124145508,3,0.018148148148148295,12.088969743229441,-0.035962274073112255,6.74111111111111,5.009999999999998,OTHER
3.516666666666667,0.4186532625752814,0.03463101387023926,3,0.011614814814814854,12.088969273147908,-0.03596227407311001,-5.009999999999998,-4.9066666666666645,OTHER
8.423333333333332,0.7547996414620517,0.06243705749511719,3,9.25925925926018e-05,12.088968823059604,-0.035962274073143306,4.9066666666666645,6.571333333333332,OTHER
1.8519999999999999,3.7748122199260297,0.30916810035705566,15,0.0010922666666666686,12.209578593543545,-0.010048665653565124,-6.571333333333332,-1.798,OTHER
3.65,0.37929035223539864,0.031064987182617188,2,0.00020000000000000036,12.209576975059415,-0.010048665653585073,1.798,1.8031578947368423,OTHER
1.8468421052631576,4.0143624160061675,0.32878804206848145,19,0.0006739320600670681,12.209575478326059,-0.010048665653567252,-1.8031578947368423,-9.01982456140351,OTHER
10.866666666666667,0.44175426045376925,0.036180973052978516,3,0.003792592592592641,12.20957379468275,-0.010048665653574516,9.01982456140351,7.031666666666667,OTHER
3.835,0.7782645869405432,0.06374216079711914,4,0.004556249999999986,12.209573337459204,-0.010048665653593204,-7.031666666666667,1.9314285714285713,OTHER
1.9035714285714287,3.253348109660251,0.26828789710998535,14,0.003345809037900874,12.126331991511835,0.031171588039903587,-1.9314285714285713,-9.110428571428573,OTHER
11.014000000000001,0.7943114378061086,0.06569719314575195,5,0.00011520000000000874,12.090492755815239,0.05598012676031713,9.110428571428573,9.554526315789474,OTHER
1.4594736842105265,3.7079114556087163,0.30667996406555176,19,0.001530485493512169,12.090491359312157,0.055980126760303756,-9.554526315789474,-9.888859649122807,OTHER
11.348333333333334,0.8652808024500943,0.07156705856323242,6,5.601851851852517e-05,12.090489951959997,0.05598012676029692,9.888859649122807,9.557333333333334,OTHER
1.7909999999999997,3.7048288181382776,0.30638790130615234,20,0.014526050000000021,12.091955336174639,0.056857956876745365,-9.557333333333334,-9.600999999999999,OTHER
11.392,0.796228561848379,0.06546592712402344,5,0.0002888000000000039,12.162488134322842,0.09798509538393678,9.600999999999999,9.715333333333334,OTHER
1.6766666666666667,3.589271372364778,0.29510998725891113,18,0.0005932098765432093,12.162486961906087,0.09798509538391406,-9.715333333333334,-8.937948717948718,OTHER
10.614615384615385,2.4267560917208817,0.19952797889709473,13,0.0005507510241238244,12.162485207011823,0.09798509538391545,8.937948717948718,9.110115384615385,OTHER
1.5044999999999997,3.351602969242837,0.27556896209716797,20,3.0012499999999374e-05,12.162483553068045,0.09798509538391813,-9.110115384615385,-8.1555,OTHER
9.66,0.5533830817323246,0.04539299011230469,4,0.0009000000000000149,12.190936978666205,0.09912750972501795,8.1555,8.105263157894736,OTHER
1.5547368421052632,3.7174620741343323,0.3025190830230713,19,0.005231097827671674,12.288355620365358,0.1030375123694873,-8.105263157894736,-7.128596491228071,OTHER
8.683333333333334,1.5603994704761712,0.1269819736480713,6,1.8518518518524308e-06,12.28835421002981,0.10303751236947896,7.128596491228071,7.2185964912280705,OTHER
1.4647368421052633,4.0238215556273795,0.3274500370025635,19,0.0332864994897215,12.288352728437403,0.10303751236948741,-7.2185964912280705,-7.585263157894736,OTHER
9.049999999999999,0.7992709052205366,0.06504297256469727,4,2.4999999999998934e-05,12.288351434515294,0.1030375123694733,7.585263157894736,7.506666666666666,OTHER
1.5433333333333334,4.517196570433808,0.36732006072998047,18,0.021817283950617272,12.297712685380477,-0.09177286787094946,-7.506666666666666,-2.1766666666666667,OTHER
3.72,0.3572592368723736,0.029046058654785156,2,0.0,12.299749205853695,-0.13417347878826572,2.1766666666666667,-5.41,OTHER
9.13,0.07983700370352,0.006490945816040039,2,0.0,12.299748906581772,-0.13417347878819763,5.41,7.184705882352942,OTHER
1.9452941176470588,3.7670188592205576,0.30626797676086426,17,0.004121717891308771,12.29974775378448,-0.13417347878825028,-7.184705882352942,-7.154705882352941,OTHER
9.1,0.3930736398724324,0.03195786476135254,2,0.0,12.299746644769158,-0.13417347878819788,7.154705882352941,7.38111111111111,OTHER
1.718888888888889,4.111127791067154,0.3408489227294922,18,0.011812414266117977,12.061436950263934,-0.05861311735687155,-7.38111111111111,-7.967777777777778,OTHER
9.686666666666667,1.124541506382009,0.09580206871032715,3,0.02370370370370385,11.738175610614837,0.04420901131770699,7.967777777777778,8.053809523809525,OTHER
1.6328571428571426,2.7133871335470343,0.23115921020507812,14,0.00015874635568513277,11.738174443232401,0.04420901131770639,-8.053809523809525,-8.183142857142856,OTHER
9.815999999999999,1.8923451912984004,0.16121292114257812,10,0.025603599999999845,11.73817320526556,0.04420901131771142,8.183142857142856,8.325999999999999,OTHER
1.4899999999999998,4.368537909126213,0.3697929382324219,23,0.003656521739130441,11.813470343721125,0.03379278822690342,-8.325999999999999,-7.9662500000000005,OTHER
9.45625,1.6493458437514175,0.12976503372192383,8,0.00023925781249999222,12.710248642834207,-0.0900200681371338,7.9662500000000005,5.5287500000000005,OTHER
3.9275000000000007,1.600296331411873,0.12590599060058594,8,0.00041328125000000793,12.710247731488208,-0.09002006813713406,-5.5287500000000005,-5.3575,OTHER
9.285,0.729440756559149,0.05738997459411621,4,0.0005062499999999985,12.710247072211343,-0.09002006813712862,5.3575,7.761333333333334,OTHER
1.5236666666666663,5.507476822918377,0.43331003189086914,30,0.001284892592592597,12.710245361467782,-0.09002006813712964,-7.761333333333334,-8.173833333333334,OTHER
9.6975,1.3679642803712135,0.10762691497802734,8,9.453124999999902e-05,12.710243349913833,-0.09002006813713122,8.173833333333334,8.2855,OTHER
1.4119999999999997,3.556345620680516,0.2951369285583496,20,0.0010952000000000052,12.049815785683403,-0.10304205894587724,-8.2855,-8.034000000000002,OTHER
9.446000000000002,0.7659466574211066,0.06356501579284668,5,0.013939199999999933,12.049814632584466,-0.10304205894589151,8.034000000000002,2.521000000000001,OTHER
6.925000000000001,0.07154956451282023,0.005937814712524414,2,0.0003125000000000089,12.04981427963782,-0.10304205894583895,-2.521000000000001,5.5373809523809525,OTHER
1.387619047619048,4.008131250209109,0.3326301574707031,21,0.004354011445848169,12.049813163925556,-0.10304205894587659,-5.5373809523809525,-14.365238095238096,OTHER
15.752857142857144,1.6767415824164469,0.13915085792541504,7,0.014890962099125455,12.049811315681442,-0.10304205894586842,14.365238095238096,14.43873949579832,OTHER
1.3141176470588238,4.016091551932761,0.3315849304199219,17,0.005149786281294517,12.111803593868846,-0.07966677438323932,-14.43873949579832,-6.543025210084033,OTHER
7.857142857142857,4.764451366496329,0.39315199851989746,21,0.0006065111758989324,12.118598873802238,-0.07715190134078602,6.543025210084033,4.167142857142856,OTHER
3.69,0.39117638324722914,0.032279014587402344,3,0.0133333333333333,12.11859743078697,-0.077151901340781,-4.167142857142856,2.1710526315789473,OTHER
1.5189473684210526,3.9842414258713257,0.3320190906524658,19,0.0021274821402536815,12.000037160639502,-0.11542766994495718,-2.1710526315789473,-5.7848026315789465,OTHER
7.303749999999999,1.4980391643583604,0.127777099609375,8,0.008695507812499937,11.723846987746537,-0.2053980031840375,5.7848026315789465,3.818749999999999,OTHER
3.485,0.7322596291108056,0.06245899200439453,4,0.004556249999999986,11.723846408845098,-0.20539800318404597,-3.818749999999999,2.0993749999999998,OTHER
1.385625,3.444335748359179,0.2937889099121094,16,3.7133789062499434e-05,11.723845360226822,-0.20539800318404583,-2.0993749999999998,-5.987708333333332,OTHER
7.373333333333332,1.1311879068537654,0.09648609161376953,6,0.003424074074073999,11.723844213546043,-0.20539800318403217,5.987708333333332,3.7876190476190463,OTHER
3.585714285714286,1.2259640573974098,0.10457015037536621,7,0.021096501457725955,11.723843305156157,-0.2053980031840446,-3.7876190476190463,2.1363392857142856,OTHER
1.449375,3.7734520576551276,0.3214409351348877,16,0.0012359619140625,11.73917707796506,-0.15853844906842912,-2.1363392857142856,-1.871736111111111,OTHER
3.321111111111111,1.3001075759805343,0.11066985130310059,9,0.003964334705075436,11.747621964538682,-0.13469229519361248,1.871736111111111,-3.738454106280192,OTHER
7.059565217391303,4.410197496876623,0.3754119873046875,23,0.0005219363853045003,11.747620337166458,-0.1346922951936188,3.738454106280192,3.523565217391303,OTHER
3.5360000000000005,0.7835295505925346,0.0666968822479248,5,0.0008191999999999901,11.747618841912407,-0.13469229519360612,-3.523565217391303,-3.427478260869565,OTHER
6.963478260869565,4.65175263857496,0.3981640338897705,23,0.0001389003041012548,11.683005602316085,-0.03533091917570347,3.427478260869565,3.404906832298136,OTHER
3.558571428571429,1.1848738298628707,0.10159015655517578,7,6.559766763848078e-05,11.663273982842426,-0.0049897618554890985,-3.404906832298136,-3.3810119047619014,OTHER
6.9395833333333306,4.5753865027380485,0.3922901153564453,24,1.5979456018514092e-05,11.663272470122601,-0.004989761855474499,3.3810119047619014,3.049583333333331,OTHER
3.8899999999999997,0.31135117623154523,0.02669501304626465,2,0.08405000000000006,11.663271176977815,-0.004989761855485426,-3.049583333333331,0.46399999999999997,OTHER
3.4259999999999997,0.810060273484817,0.06945395469665527,5,3.920000000000131e-05,11.663270680882157,-0.00498976185545723,-0.46399999999999997,-3.7667272727272736,OTHER
7.192727272727273,3.848428382829721,0.3329908847808838,22,0.0002714124718256879,11.557158344926114,-0.0763972670521828,3.7667272727272736,3.938727272727274,OTHER
3.253999999999999,1.924967768899448,0.16656804084777832,10,0.005107600000000039,11.556645315043477,-0.0767604201649726,-3.938727272727274,1.874999999999999,OTHER
1.3790000000000002,3.6002976408656817,0.3115348815917969,20,0.004530049999999991,11.556643745540956,-0.07676042016496935,-1.874999999999999,-2.1235,OTHER
3.5025,0.7810335477822101,0.06758308410644531,4,0.007014062499999999,11.556642584586102,-0.0767604201649709,2.1235,-3.626590909090909,OTHER
7.129090909090909,3.8609588487818005,0.3350389003753662,22,0.00021697971450037706,11.523912132161708,0.004392656546681043,3.626590909090909,5.779646464646464,OTHER
1.349444444444445,3.538414106942569,0.3070559501647949,18,2.347393689986205e-05,11.52367868150259,0.005002010676865013,-5.779646464646464,-5.51187134502924,OTHER
6.861315789473685,7.772944544370361,0.671144962310791,38,0.00020697076833357383,11.581617952711232,0.01646173447899192,5.51187134502924,3.394172932330828,OTHER
3.467142857142857,1.2461410645410802,0.10715103149414062,7,0.011429737609329452,11.629762655240732,0.02598028391749985,-3.394172932330828,-3.595657142857144,OTHER
7.062800000000001,4.6206067163742235,0.3973088264465332,25,7.327360000000515e-05,11.629761054392356,0.02598028391749826,3.595657142857144,3.468800000000001,OTHER
3.594,0.8066341919609452,0.06947994232177734,5,3.9199999999998825e-05,11.60959789265857,0.0011558695285121558,-3.468800000000001,-3.587818181818182,OTHER
7.181818181818182,3.0257846915037696,0.2667710781097412,11,3.005259203606717e-07,11.34225161491853,-0.32869593519483487,3.587818181818182,5.94943722943723,OTHER
1.2323809523809524,3.8179832379783525,0.33661603927612305,21,0.0064354173415397935,11.342249900476357,-0.32869593519483814,-5.94943722943723,-5.936849816849817,OTHER
7.1692307692307695,2.6311080775518105,0.23197412490844727,13,0.019947382794720084,11.342248100257839,-0.32869593519484475,5.936849816849817,5.742388663967612,OTHER
1.426842105263158,3.658423185172977,0.33170294761657715,19,0.003927117655634931,11.029215180209462,-0.44657215259603616,-5.742388663967612,-5.790935672514621,OTHER
7.217777777777779,1.5140598451985359,0.13771915435791016,9,0.0203326474622772,10.993821827163819,-0.45991375608083324,5.790935672514621,-0.3888888888888875,OTHER
7.6066666666666665,0.8646744843106403,0.07865095138549805,6,0.0007407407407407355,10.993821041941931,-0.4599137560808422,0.3888888888888875,3.6846666666666668,OTHER
3.9219999999999997,0.7729872710947667,0.07031106948852539,5,0.00737279999999998,10.993820414307828,-0.4599137560808358,-3.6846666666666668,2.4698947368421047,OTHER
1.4521052631578948,3.9254681908262192,0.3609938621520996,19,0.0029786266219565508,10.874057989308081,-0.3934170874295046,-2.4698947368421047,-6.087894736842105,OTHER
7.54,0.8147486985405419,0.07713007926940918,7,1.4285714285713677e-05,10.563306899953908,-0.21951386174721924,6.087894736842105,3.738571428571429,OTHER
3.801428571428571,0.8082937751627651,0.07651901245117188,7,0.012734985422740517,10.56330641588653,-0.21951386174720072,-3.738571428571429,-3.744935064935065,OTHER
7.546363636363636,4.349587780884468,0.41176390647888184,11,0.00028880540946656,10.563305118409026,-0.21951386174722384,3.744935064935065,3.6408080808080805,OTHER
3.9055555555555554,1.4164983108614868,0.1340961456298828,9,0.005652812071330577,10.563303696820244,-0.21951386174721577,-3.6408080808080805,2.1878632478632483,OTHER
1.7176923076923072,2.8194180573682956,0.269197940826416,13,0.0002104688211197129,10.473401277561445,-0.21798813382740603,-2.1878632478632483,-5.863736263736266,OTHER
7.581428571428573,1.1251205877934272,0.1075890064239502,7,0.008326822157434502,10.457579498038436,-0.2177060139660817,5.863736263736266,3.8614285714285725,OTHER
3.72,0.6923243309566044,0.06620311737060547,5,0.008000000000000014,10.457579015214169,-0.21770601396609807,-3.8614285714285725,-3.9363999999999977,OTHER
7.656399999999998,4.918674887142744,0.47037291526794434,25,7.3984000000022355e-06,10.456968774107366,-0.2175988467944626,3.9363999999999977,3.8388999999999984,OTHER
3.8174999999999994,1.762148159964234,0.17098402976989746,12,0.004700520833333309,10.305922502444544,-0.19082036802200641,-3.8388999999999984,-3.867500000000001,OTHER
7.6850000000000005,0.07222222375531706,0.0070078372955322266,2,0.0028124999999999466,10.305921885680991,-0.19082036802197097,3.867500000000001,6.0760000000000005,OTHER
1.609,3.1272174132884643,0.3034389019012451,20,4.2049999999999755e-05,10.305921204217329,-0.19082036802200655,-6.0760000000000005,-2.226,OTHER
3.835,0.2696422112676057,0.026163816452026367,2,0.02531249999999992,10.305920459349581,-0.1908203680219827,2.226,-3.6100000000000003,OTHER
7.445,0.3030762788659397,0.029407978057861328,2,0.0003125000000000089,10.305920327797628,-0.19082036802201702,3.6100000000000003,5.734500000000001,OTHER
1.7105000000000001,3.7139325679091715,0.36087799072265625,20,0.003631512499999996,10.29138008796835,-0.09240274147067701,-5.734500000000001,-5.8919999999999995,OTHER
7.6025,1.1992250309963486,0.11693000793457031,4,0.08193906249999994,10.255921915847216,0.18404203279971001,5.8919999999999995,6.090394736842105,OTHER
1.5121052631578946,3.328436047869437,0.324537992477417,19,0.0011512027992418726,10.255921109455455,0.1840420327996992,-6.090394736842105,-5.6845614035087735,OTHER
7.196666666666668,0.748138883544818,0.07294702529907227,6,1.8518518518504572e-06,10.25592038164074,0.18404203279968856,5.6845614035087735,3.265238095238096,OTHER
3.931428571428572,1.0563198753595568,0.1029961109161377,7,0.0006717201166180658,10.255920014491052,0.18404203279970932,-3.265238095238096,-3.2919047619047617,OTHER
7.223333333333334,0.7405000116866189,0.07220220565795898,6,0.0022685185185185026,10.255919537895617,0.18404203279970055,3.2919047619047617,-3.246666666666667,OTHER
10.47,0.308246727531451,0.029989957809448242,2,0.0,10.278331483158633,0.18245510839082388,3.246666666666667,3.355714285714285,OTHER
7.114285714285716,2.1743187467001706,0.2076890468597412,14,0.0003941690962099267,10.469106481905879,0.1699945689982752,-3.355714285714285,-1.9957142857142856,OTHER
9.110000000000001,1.3578025866027175,0.136430025100708,8,0.0820125000000001,9.95237364795934,-0.5257955309007374,1.9957142857142856,5.420000000000002,OTHER
3.69,0.6789523237125024,0.06822013854980469,5,0.00017999999999999765,9.952373861229079,-0.525795530900729,-5.420000000000002,-2.657368421052633,OTHER
6.347368421052633,3.645883194313803,0.3663330078125,19,0.008734159498469214,9.95237425118916,-0.5257955309007393,2.657368421052633,3.857368421052633,OTHER
2.49,0.29522763404973,0.029664039611816406,2,0.0,9.952374589337074,-0.5257955309007784,-3.857368421052633,-3.3999999999999995,OTHER
5.89,1.2829802577634282,0.12891197204589844,7,0.00022857142857142897,9.952374767074618,-0.5257955309007339,3.3999999999999995,3.417,OTHER
2.473,4.154686144898981,0.4339449405670166,20,0.0017484500000000051,9.574224184916725,-0.11454158384782305,-3.417,-3.744999999999999,OTHER
6.217999999999999,0.6552038097655001,0.0686500072479248,5,0.00035280000000001183,9.544118581069865,-0.08179486461142345,3.744999999999999,3.6295999999999995,OTHER
2.5883999999999996,3.6021317847513954,0.37741899490356445,25,0.007451142400000015,9.544118959014735,-0.08179486461142413,-3.6295999999999995,-3.8866,OTHER
6.475,0.059105992060414406,0.006192922592163086,2,0.000612500000000005,9.544119304060226,-0.08179486461134343,3.8866,3.4763636363636365,OTHER
